ID	allele_type
SALM_16400	core
SALM_16401	core
SALM_16402	core
SALM_16403	core
SALM_16404	core
SALM_16405	core
SALM_16406	core
SALM_16408	core
SALM_16409	core
SALM_16410	core
SALM_16411	core
SALM_16412	core
SALM_16413	core
SALM_16415	core
SALM_16416	core
SALM_16417	core
SALM_16418	core
SALM_16419	core
SALM_16421	core
SALM_16422	core
SALM_16423	core
SALM_16424	core
SALM_16425	core
SALM_16426	core
SALM_16428	core
SALM_16429	core
SALM_16430	core
SALM_16431	core
SALM_16432	core
SALM_16433	core
SALM_16434	core
SALM_16435	core
SALM_16436	core
SALM_16437	core
SALM_16438	core
SALM_16439	core
SALM_16440	core
SALM_16441	core
SALM_16443	core
SALM_16444	core
SALM_16445	core
SALM_16446	core
SALM_16447	core
SALM_16449	core
SALM_16450	core
SALM_16451	core
SALM_16452	core
SALM_16453	core
SALM_16454	core
SALM_16456	core
SALM_16457	core
SALM_16458	core
SALM_16459	core
SALM_16461	core
SALM_16462	core
SALM_16463	core
SALM_16464	core
SALM_16465	core
SALM_16466	core
SALM_16467	core
SALM_16469	core
SALM_16470	core
SALM_16471	core
SALM_16472	core
SALM_16474	core
SALM_16475	core
SALM_16476	core
SALM_16477	core
SALM_16478	core
SALM_16479	core
SALM_16480	core
SALM_16481	core
SALM_16482	core
SALM_16483	core
SALM_16484	core
SALM_16485	core
SALM_16486	core
SALM_16487	core
SALM_16488	core
SALM_16489	core
SALM_16490	core
SALM_16491	core
SALM_16492	core
SALM_16493	core
SALM_16494	core
SALM_16495	core
SALM_16496	core
SALM_16497	core
SALM_16498	core
SALM_16499	core
SALM_16500	core
SALM_16501	core
SALM_16502	core
SALM_16554	core
SALM_16560	core
SALM_16569	core
SALM_16608	core
SALM_16609	core
SALM_16610	core
SALM_16611	core
SALM_16612	core
SALM_16613	core
SALM_16614	core
SALM_16616	core
SALM_16617	core
SALM_16618	core
SALM_16619	core
SALM_16620	core
SALM_16621	core
SALM_16622	core
SALM_16623	core
SALM_16624	core
SALM_16625	core
SALM_16626	core
SALM_16627	core
SALM_16628	core
SALM_16629	core
SALM_16630	core
SALM_16644	core
SALM_16645	core
SALM_16647	core
SALM_16648	core
SALM_16650	core
SALM_16651	core
SALM_16655	core
SALM_16656	core
SALM_16657	core
SALM_16658	core
SALM_16659	core
SALM_16660	core
SALM_16661	core
SALM_16662	core
SALM_16663	core
SALM_16664	core
SALM_16665	core
SALM_16666	core
SALM_16667	core
SALM_16668	core
SALM_16669	core
SALM_16670	core
SALM_16671	core
SALM_16672	core
SALM_16673	core
SALM_16675	core
SALM_16676	core
SALM_16680	core
SALM_16682	core
SALM_16684	core
SALM_16685	core
SALM_16686	core
SALM_16687	core
SALM_16688	core
SALM_16689	core
SALM_16690	core
SALM_16692	core
SALM_16698	core
SALM_16699	core
SALM_16703	core
SALM_16704	core
SALM_16705	core
SALM_16706	core
SALM_16707	core
SALM_16708	core
SALM_16709	core
SALM_16710	core
SALM_16711	core
SALM_16712	core
SALM_16713	core
SALM_16714	core
SALM_16715	core
SALM_16716	core
SALM_16717	core
SALM_16719	core
SALM_16721	core
SALM_16722	core
SALM_16726	core
SALM_16727	core
SALM_16728	core
SALM_16729	core
SALM_16730	core
SALM_16731	core
SALM_16732	core
SALM_16733	core
SALM_16735	core
SALM_16736	core
SALM_16737	core
SALM_16738	core
SALM_16739	core
SALM_16744	core
SALM_16745	core
SALM_16746	core
SALM_16747	core
SALM_16748	core
SALM_16749	core
SALM_16750	core
SALM_16751	core
SALM_16752	core
SALM_16754	core
SALM_16756	core
SALM_16757	core
