ID	allele_type
EC_1270	accessory
EC_1271	accessory
EC_1272	accessory
EC_1273	accessory
EC_1274	accessory
EC_1275	accessory
EC_1276	accessory
EC_1277	accessory
EC_1278	accessory
EC_1279	accessory
EC_1280	accessory
EC_1281	accessory
EC_1282	accessory
EC_1283	accessory
EC_1284	accessory
EC_1285	accessory
EC_1286	accessory
EC_1287	accessory
EC_1288	accessory
EC_1289	accessory
EC_1290	accessory
EC_1291	accessory
EC_1292	accessory
EC_1293	accessory
EC_1294	accessory
EC_1295	accessory
EC_1296	accessory
EC_1297	accessory
EC_1298	accessory
EC_1299	accessory
EC_1300	accessory
EC_1301	accessory
EC_1302	accessory
EC_1303	accessory
EC_1304	accessory
EC_1305	accessory
EC_1306	accessory
EC_1307	accessory
EC_1308	accessory
EC_1309	accessory
EC_1310	accessory
EC_1311	accessory
EC_1312	accessory
EC_1313	accessory
EC_1314	accessory
EC_1315	accessory
EC_1316	accessory
EC_1317	accessory
EC_1318	accessory
EC_1319	accessory
EC_1320	accessory
EC_1321	accessory
EC_1322	accessory
EC_1323	accessory
EC_1324	accessory
EC_1325	accessory
EC_1326	accessory
EC_1327	accessory
EC_1328	accessory
EC_1329	accessory
EC_1330	accessory
EC_1331	accessory
EC_1332	accessory
EC_1333	accessory
EC_1334	accessory
EC_1335	accessory
EC_1336	accessory
EC_1337	accessory
EC_1338	accessory
EC_1339	accessory
EC_1340	accessory
EC_1341	accessory
EC_1342	accessory
EC_1343	accessory
EC_1344	accessory
EC_1345	accessory
EC_1346	accessory
EC_1347	accessory
EC_1348	accessory
EC_1349	accessory
EC_1350	accessory
EC_1351	accessory
EC_1352	accessory
EC_1353	accessory
EC_1354	accessory
EC_1355	accessory
EC_1356	accessory
EC_1357	accessory
EC_1358	accessory
EC_1359	accessory
EC_1360	accessory
EC_1361	accessory
EC_1362	accessory
EC_1363	accessory
EC_1364	accessory
EC_1365	accessory
EC_1366	accessory
EC_1367	accessory
EC_1368	accessory
EC_1369	accessory
EC_1370	accessory
EC_1371	accessory
EC_1372	accessory
EC_1373	accessory
EC_1374	accessory
EC_1375	accessory
EC_1376	accessory
EC_1377	accessory
EC_1378	accessory
EC_1379	accessory
EC_1380	accessory
EC_1381	accessory
EC_1382	accessory
EC_1383	accessory
EC_1384	accessory
EC_1385	accessory
EC_1386	accessory
EC_1387	accessory
EC_1388	accessory
EC_1389	accessory
EC_1390	accessory
EC_1391	accessory
EC_1392	accessory
EC_1393	accessory
EC_1394	accessory
EC_1395	accessory
EC_1396	accessory
EC_1397	accessory
EC_1398	accessory
EC_1399	accessory
EC_1400	accessory
EC_1401	accessory
EC_1402	accessory
EC_1403	accessory
EC_1404	accessory
EC_1405	accessory
EC_1406	accessory
EC_1407	accessory
EC_1408	accessory
EC_1409	accessory
EC_1410	accessory
EC_1411	accessory
EC_1412	accessory
EC_1413	accessory
EC_1414	accessory
EC_1415	accessory
EC_1416	accessory
EC_1417	accessory
EC_1418	accessory
EC_1419	accessory
EC_1420	accessory
EC_1421	accessory
EC_1422	accessory
EC_1423	accessory
EC_1424	accessory
EC_1425	accessory
EC_1426	accessory
EC_1427	accessory
EC_1428	accessory
EC_1429	accessory
EC_1430	accessory
EC_1431	accessory
EC_1432	accessory
EC_1433	accessory
EC_1434	accessory
EC_1435	accessory
EC_1436	accessory
EC_1437	accessory
EC_1438	accessory
EC_1439	accessory
EC_1440	accessory
EC_1441	accessory
EC_1442	accessory
EC_1443	accessory
EC_1444	accessory
EC_1445	accessory
EC_1446	accessory
EC_1447	accessory
EC_1448	accessory
EC_1449	accessory
EC_1450	accessory
EC_1451	accessory
EC_1452	accessory
EC_1453	accessory
EC_1454	accessory
EC_1455	accessory
EC_1456	accessory
EC_1457	accessory
EC_1458	accessory
EC_1459	accessory
EC_1460	accessory
EC_1461	accessory
EC_1462	accessory
EC_1463	accessory
EC_1464	accessory
EC_1465	accessory
EC_1466	accessory
EC_1467	accessory
EC_1468	accessory
EC_1469	accessory
EC_1470	accessory
EC_1471	accessory
EC_1472	accessory
EC_1473	accessory
EC_1474	accessory
EC_1475	accessory
EC_1476	accessory
EC_1477	accessory
EC_1478	accessory
EC_1479	core
EC_1480	core
EC_1481	core
EC_1482	core
EC_1483	core
EC_1484	core
EC_1485	accessory
EC_1486	core
EC_1487	core
EC_1488	core
EC_1489	core
EC_1490	core
EC_1491	core
EC_1492	core
EC_1493	accessory
EC_1494	core
EC_1495	core
EC_1496	core
EC_1497	accessory
EC_1498	core
EC_1499	core
EC_1500	core
